Lesion Slow,Rest Slow
13.448894202032276,15.878484184152835
22.899786780383796,10.816326530612246
14.695752009184845,11.500974658869396
22.57261410788382,1.8115942028985508
57.34632683658171,9.803921568627452
31.48148148148148,37.31942215088282
24.06311637080868,28.07807807807808
12.878787878787879,8.960573476702509
37.59036144578313,42.363112391930834
12.17292377701934,44.03292181069959
0.7314524555903866,29.850746268656714
9.744408945686901,5.857740585774058
4.225352112676056,47.022332506203476
43.91891891891892,6.532200266202519
40.869565217391305,14.833860759493673
19.60352422907489,41.11235550577977
23.055555555555557,5.575868372943328
27.62384550797649,33.55795148247979
18.33616298811545,28.75816993464052
24.731182795698924,19.805194805194805
24.489795918367346,12.0
25.0,17.202654415518122
3.9312039312039313,38.25757575757576
9.444444444444445,11.610486891385769
1.5220700152207,15.333333333333332
10.40863531225906,7.311827956989248
9.375,63.934426229508205
7.586933614330875,56.79012345679012
12.935323383084576,21.38364779874214
12.566715186802524,53.41034103410342
3.2467532467532463,40.28213166144201
28.361581920903955,33.52601156069364
6.043046357615895,77.63157894736842
2.745664739884393,52.33082706766917
2.8169014084507045,52.6072607260726
8.542713567839195,33.81770145310436
0.8528784648187633,2.817974105102818
46.875,33.7468982630273
18.37270341207349,47.706422018348626
39.46700507614213,23.898139079333987
17.02857142857143,36.99874686716792
53.22896281800391,15.503875968992247
46.666666666666664,22.660098522167488
48.8135593220339,16.636029411764707
43.75,51.857142857142854
1.406799531066823,51.138353765324
20.984455958549223,49.775784753363226
13.398692810457517,52.35908141962422
13.636363636363635,15.985790408525755
21.02803738317757,34.40860215053764
17.376024990238186,33.85231316725979
17.695852534562214,63.996138996138995
18.82530120481928,45.25504151838671
20.689655172413794,42.89017341040463
27.946916471506633,73.87429643527204
10.571428571428571,28.456683878370626
0.8152173913043478,37.83068783068783
7.57020757020757,15.455594002306805
10.235732009925558,7.6923076923076925
6.995687589841879,27.018633540372672
5.011655011655012,24.397163120567374
3.618711385701677,5.818181818181818
20.50163576881134,65.85895117540687
1.875,32.54593175853018
8.127572016460906,10.606060606060606
1.3518588058580547,28.117154811715483
0.5706134094151213,42.5287356321839
0.5033557046979865,9.842788790157211
9.098786828422876,18.82591093117409
0.19083969465648853,49.10810059195106
44.89003880983182,20.972886762360446
35.96425912137007,27.79187817258883
15.616681455190772,23.355263157894736
9.583858764186633,15.649867374005305
35.13513513513514,11.702127659574469
6.132879045996593,18.804739824832563
24.54054054054054,19.786096256684495
,11.737089201877934
,43.983050847457626
,12.153846153846153
,23.540856031128403
,55.693069306930695
,44.126074498567334
,25.95978062157221
,47.86585365853659
,73.3993399339934
,17.073170731707318
,70.49180327868852
,48.57651245551601
,28.670886075949365
,25.683994528043776
,55.00000000000001
,29.520605550883094
,21.535181236673772
,19.883040935672515
,24.302325581395348
,29.43132690389092
,17.8125
,42.23744292237443
,23.46193952033368
,58.0629056415377
,23.540489642184557
,16.94915254237288
,61.85527328714395
,32.30563002680965
,24.90272373540856
,17.712177121771216
,40.33755274261603
,61.641025641025635
,37.752808988764045
,58.415841584158414
,76.33587786259542
,36.86502177068215
,17.23076923076923
,24.489795918367346
,10.843373493975903
,33.397683397683394
,15.02958579881657
,5.247018739352641
,3.152709359605911
,13.526570048309178
,13.780918727915195
,52.94117647058824
,4.3433298862461225
,0.0
,6.319702602230483
,6.7774936061381075
,39.726027397260275
,11.458333333333332
,0.7162041181736795
,0.8464328899637243
,10.366309494144033
,9.654889071487263
,3.6224532927550936
,1.984126984126984
,9.273743016759777
,15.845070422535212
,0.45662100456621
,11.11111111111111
,4.57516339869281
,9.13978494623656
,6.524466750313676
,13.443072702331962
,7.639836289222374
,35.43859649122807
,0.17574692442882248
,4.511278195488721
,13.964194373401535
,18.0
,2.459016393442623
,2.0522388059701493
,1.4545454545454546
,11.661442006269592
,3.225806451612903
,44.11764705882353
,0.3676470588235294
,1.2280701754385965
,18.421052631578945
,0.4016064257028112
,14.967860422405877
,16.666666666666664
,13.488372093023257
,13.857998289136015
,0.9174311926605505
,0.0
,7.8431372549019605
,18.39080459770115
,0.38910505836575876
,6.859592711682744
,5.971896955503513
,0.4146919431279621
,15.438108484005564
,10.285714285714285
,1.490066225165563
,1.747311827956989
,0.0
,4.305283757338552
,3.2064128256513023
,21.544715447154474
,6.717226435536294
,37.26235741444867
,6.122448979591836
,0.6329113924050633
,0.8674101610904585
,8.722084367245657
,4.301982285955293
,3.50956178715376
,3.832116788321168
,5.722260990928123
,14.716981132075471
,1.384083044982699
,10.344827586206897
,6.872037914691943
,10.714285714285714
,15.605493133583021
,23.34494773519164
,15.814266487213995
,6.002143622722401
,15.897435897435896
,0.20491803278688525
,4.324324324324325
,11.868335651367639
,9.491778774289985
,32.2463768115942
,6.0
,5.524861878453039
,1.9178082191780823
,7.925961082107262
,21.575984990619137
,13.42155009451796
,9.89247311827957
,36.0
,2.2033898305084745
,4.908256880733945
,13.546798029556651
,3.3846153846153846
,4.081632653061225
,16.276978417266186
,18.30238726790451
,9.16030534351145
,14.809688581314878
,3.204047217537943
,0.0
,5.263157894736842
,26.038159371492704
,7.6
,4.645760743321719
,11.323529411764707
,14.37216338880484
,4.682274247491638
,0.25773195876288657
,7.87518573551263
,1.6528925619834711
,4.871794871794872
,0.29806259314456035
,36.298720618863435
,25.684931506849317
,32.8159645232816
,19.419237749546276
,0.0
,13.72719374456994
,20.434782608695652
,43.46289752650176
,19.308208569953536
,31.313131313131315
,4.761904761904762
,22.25042301184433
,9.235209235209235
,44.64213094753965
,55.94488188976378
,27.937677650278975
,23.097826086956523
,12.811127379209369
,50.303030303030305
,25.94417077175698
,9.389671361502346
,13.222079589216944
,29.06666666666667
,28.442437923250562
,13.74133949191686
,39.875389408099686
,18.82998171846435
,9.950980392156863
,31.195335276967928
,25.581395348837212
,26.21359223300971
,32.460090053213264
,14.464534075104313
,16.253002401921538
,15.345528455284551
,14.27633738103052
,17.922948073701843
,16.187989556135772
,17.1
,21.2780421481985
,29.218106995884774
,28.000000000000004
,22.57590597453477
,25.921658986175117
,15.156794425087108
,6.1946902654867255
,23.623445825932503
,18.053691275167786
,8.32313341493268
,26.029850746268657
,27.302363488182557
,8.832074375363161
,55.453788509575354
,29.938271604938272
,21.187427240977883
,7.6923076923076925
,9.691160809371672
,16.64050235478807
,33.33333333333333
,16.019417475728158
,46.4622641509434
,17.5
,10.865874363327674
,14.203233256351039
,42.93606138107417
,50.92966855295069
,22.444556962025317
,5.221932114882506
,9.553695955369596
,15.131578947368421
,8.201058201058201
,33.33333333333333
,16.27777777777778
