Lesion Slow,Rest Slow
5.85712892712357,0.28541316362475183
19.462486033572507,0.5566867175566886
7.225260955849352,1.94699863497793
19.38966764734533,-0.5100282297094558
10.53697775543793,0.5123767876407094
10.207477553203674,4.337975015962487
5.570001269610132,5.983504245001528
4.008136466985348,0.8812866261145574
12.556417967330525,24.06811210942467
3.787365099912633,3.6014849119295653
-0.2524592275597289,1.8150123856125033
2.8268806943174476,1.3313980514582409
-0.06657858979179325,3.620085158869361
9.134249444949015,0.45794623824781694
1.5704633236521306,0.6253106940255658
1.3624334353938867,12.535876918205846
5.466869462534719,1.5460949896146756
3.917614276421485,6.834957000881402
4.172097848974072,3.6994225468857107
2.071650929899663,3.7877785636531933
2.40766955421248,0.14334019188043304
2.837777926339374,12.90695978850868
-0.15845425942957916,7.464574436565458
0.941538104399052,2.993865988983989
-0.6187440267862708,3.219528020131194
0.9552765610435101,2.394729928295453
1.3631554799179588,5.288675640433858
0.3138081587318946,13.72498299435039
4.227105881225336,1.5741915989927282
0.22082306486989628,14.17156858494516
-0.07649559651391123,14.20378654052375
9.427478546236832,8.277614759476227
1.482141029638896,10.477083883017563
0.1817110141399037,15.828607299594406
0.3043579852784626,9.092585896418454
0.072971855353768,11.18427154700241
-0.7618087705059013,0.3199594574026172
9.789668796527083,8.432510413185815
1.2160186806158453,4.2197601531395295
10.173103685151512,5.645863586044307
1.7229486477088913,13.524125615530972
13.818472284968173,9.867451645141559
4.1225464510659,4.517346167987237
6.407974361600276,12.794039000890864
5.261391069207923,9.328766940695774
-0.47612779312520054,17.60460849054687
2.124003898678175,8.429653126880616
2.3673353254255405,8.864997521244899
0.22423134420155602,1.4622268568537504
1.531889249964986,5.171129019516447
3.838177183929741,3.9474363303664517
1.8611667718491527,10.6001412748266
4.307323752664319,15.10955341355694
1.6937814035184597,15.188109623884396
2.9762302550766235,15.176112261617462
0.972749907827196,3.064275349461035
-0.18374698903808617,4.496264521459298
0.6654439581115087,1.351916709693803
4.211562350557573,0.5470682884605703
5.29080309937332,4.980959448296858
1.8793256531988736,3.2015170450966064
2.250436861193776,0.5644911035042336
3.0548328341723825,20.545001051072294
-0.2039960366947496,5.201948228866966
1.9777310068393898,-0.3917776109009669
-0.31023557462654544,13.163127599954882
-0.9192924247387325,6.33595478853128
-0.6656112258234141,1.0121338598672314
0.14984383630285586,1.0145638679810869
-0.9303265984739845,18.208808464292595
14.781744431569976,5.959378991110184
4.504061713629214,5.792960165520672
1.9498470173705973,1.4272466350782702
1.6269083338609045,1.4907447735080757
9.107453686605814,1.341803389088463
0.47134029420264784,9.420977505690136
6.487428616633605,5.378726943841094
,1.9179822161537459
,7.180635536387979
,3.4601225836735483
,4.91965339078637
,14.072072389512504
,8.039311185968383
,2.428513634729067
,8.552380821372635
,17.882788131351912
,5.55086889139683
,7.958654142806929
,14.200323115444913
,7.811287859371103
,8.98641912508058
,14.92588436654486
,4.867843039358629
,3.0525931659105603
,6.759573138619315
,4.118398833337369
,9.603806500337
,5.463488261737127
,5.783543821932865
,7.262819751620741
,10.510347726211105
,5.8709379953980205
,0.817348328952471
,14.625815606753664
,15.144862907670635
,3.2265801736679482
,2.848886651491359
,4.447535654176395
,14.640228578787918
,8.781171390116018
,16.7699152902483
,10.918484229257459
,14.579255772551786
,2.1156954203413947
,2.2775083751579936
,1.4997562602532843
,7.522267761125338
,1.2238682230870566
,-0.6253624364436933
,-0.2612265551332697
,2.413823082108196
