Lesion Fast,Rest Fast
32.09802749551704,69.55840901973066
17.825159914712156,42.142857142857146
17.106773823191734,43.859649122807014
18.008298755186722,42.934782608695656
24.512743628185905,82.35294117647058
17.901234567901234,38.60353130016051
25.443786982248522,46.3963963963964
6.4393939393939394,84.94623655913979
20.481927710843372,18.011527377521613
26.507394766780436,20.16460905349794
3.1347962382445136,75.3731343283582
5.5910543130990416,18.91213389121339
1.5962441314553992,45.78163771712159
47.63513513513514,18.931094501894133
50.43478260869565,51.10759493670886
53.30396475770925,30.97876084956602
22.95138888888889,19.83546617915905
24.181360201511335,11.725067385444744
26.6553480475382,37.254901960784316
0.0,38.63636363636363
33.39517625231911,28.000000000000004
12.096774193548388,28.89229198570699
7.616707616707617,43.18181818181818
12.777777777777777,47.565543071161045
7.15372907153729,4.8
10.485736314572089,7.849462365591398
8.99234693877551,4.2622950819672125
7.165437302423603,8.994708994708994
7.462686567164178,81.13207547169812
6.841339155749636,29.427942794279428
4.761904761904762,6.374085684430512
2.4858757062146895,39.59537572254335
2.980132450331126,2.631578947368421
3.3236994219653178,3.1578947368421053
1.8485915492957745,21.32013201320132
6.700167504187604,10.171730515191546
1.279317697228145,2.817974105102818
7.03125,39.826302729528535
23.35958005249344,8.256880733944955
37.43654822335025,7.345739471106757
31.542857142857144,15.225563909774436
27.397260273972602,30.54263565891473
6.666666666666667,21.182266009852217
44.74576271186441,10.9375
47.91666666666667,7.857142857142857
0.11723329425556857,53.06479859894922
3.316062176165803,61.43497757847533
14.37908496732026,5.6784968684759916
10.606060606060606,73.00177619893428
11.214953271028037,75.26881720430107
29.55876610698946,11.076512455516015
19.631336405529954,0.4826254826254826
27.710843373493976,18.564650059311983
4.597701149425287,3.121387283236994
47.85323965651834,4.174484052532833
42.57142857142857,41.76706827309237
4.257246376811595,51.85185185185185
13.736263736263737,73.93310265282584
3.598014888337469,65.38461538461539
1.3895543842836608,27.22567287784679
1.5151515151515151,23.829787234042556
2.471315092674316,80.0
20.39258451472192,7.124773960216999
0.625,18.635170603674542
5.041152263374485,67.42424242424242
2.9665790461885093,15.313807531380752
2.5677603423680457,44.36781609195402
1.0906040268456376,50.97158480617128
3.9861351819757362,61.1336032388664
2.480916030534351,26.317984982718208
12.936610608020699,7.814992025518341
16.083395383469842,9.137055837563452
22.981366459627328,70.06578947368422
11.349306431273645,10.610079575596817
15.233415233415235,21.27659574468085
11.669505962521294,41.37042761463163
15.891891891891891,72.72727272727273
,63.262910798122064
,52.28813559322034
,45.69230769230769
,16.05058365758755
,11.881188118811881
,3.4383954154727796
,77.14808043875686
,8.653846153846153
,25.874587458745875
,44.567627494456765
,2.459016393442623
,0.5338078291814947
,25.82278481012658
,31.83994528043776
,9.393939393939393
,29.352396972245586
,7.462686567164178
,2.923976608187134
,6.279069767441861
,5.986032590621882
,37.5
,13.926940639269406
,9.69760166840459
,2.3464802795806294
,31.26177024482109
,44.49152542372881
,3.7721324095458044
,3.2171581769436997
,29.766536964980546
,81.54981549815497
,5.063291139240507
,1.641025641025641
,3.2022471910112356
,12.07920792079208
,4.4903457566232605
,17.41654571843251
,24.984615384615385
,24.208304011259678
,11.04417670682731
,8.301158301158301
,60.23668639053255
,1.9080068143100513
,0.19704433497536944
,3.3816425120772946
,0.7067137809187279
,1.9607843137254901
,3.205791106514995
,0.19880715705765406
,8.178438661710038
,5.3708439897698215
,14.726027397260275
,7.291666666666667
,0.08952551477170993
,2.2974607013301087
,3.6630949414403187
,1.2325390304026294
,2.451601995096796
,1.3227513227513228
,2.793296089385475
,17.6056338028169
,0.0
,0.0
,2.8520499108734403
,3.225806451612903
,21.706398996235883
,9.122085048010973
,14.733969986357435
,17.543859649122805
,0.7029876977152899
,3.7593984962406015
,6.445012787723785
,18.8
,1.639344262295082
,0.3731343283582089
,0.6060606060606061
,8.714733542319749
,3.010752688172043
,17.647058823529413
,0.24509803921568626
,0.043859649122807015
,3.3834586466165413
,0.0
,6.244260789715335
,14.754098360655737
,20.46511627906977
,6.757912745936697
,2.2280471821756227
,0.0
,12.745098039215685
,6.7688378033205625
,0.5188067444876783
,3.858520900321544
,5.152224824355972
,0.05924170616113744
,11.96105702364395
,32.57142857142858
,1.1589403973509933
,2.4193548387096775
,26.923076923076923
,1.5655577299412915
,1.002004008016032
,22.76422764227642
,4.550379198266522
,26.996197718631176
,38.775510204081634
,0.9041591320072333
,1.6109045848822798
,7.0843672456575675
,1.054407423028258
,3.132235657319269
,3.102189781021898
,5.094207955338451
,10.943396226415095
,1.384083044982699
,6.896551724137931
,4.107424960505529
,2.380952380952381
,29.962546816479403
,24.274099883855982
,13.79542395693136
,16.720257234726688
,16.41025641025641
,2.0491803278688523
,4.594594594594595
,13.444598980064907
,4.857997010463378
,23.18840579710145
,4.0
,4.143646408839778
,2.6027397260273974
,9.587090650213574
,23.827392120075046
,20.415879017013232
,6.451612903225806
,0.0
,1.694915254237288
,1.5596330275229358
,4.679802955665025
,3.6923076923076925
,1.3119533527696794
,7.7338129496402885
,17.771883289124666
,21.374045801526716
,6.71280276816609
,4.5531197301854975
,0.1953125
,28.421052631578945
,11.560044893378226
,3.5999999999999996
,5.1103368176538915
,2.3529411764705883
,4.084720121028744
,8.4726867335563
,0.25773195876288657
,13.224368499257059
,5.785123966942149
,2.307692307692308
,5.365126676602086
,17.732817613805416
,5.5936073059360725
,11.529933481152993
,8.711433756805807
,7.8431372549019605
,27.801911381407475
,24.057971014492754
,15.19434628975265
,9.96386164171399
,8.754208754208754
,27.380952380952383
,8.29103214890017
,22.366522366522368
,23.169987799918665
,30.0
,23.985682703442468
,22.01086956521739
,9.809663250366032
,23.939393939393938
,7.55336617405583
,7.981220657276995
,18.10012836970475
,17.333333333333336
,9.650112866817155
,4.618937644341801
,1.8691588785046727
,7.952468007312614
,7.647058823529412
,13.994169096209912
,16.27906976744186
,11.812297734627832
,13.26238231682358
,9.457579972183588
,3.923138510808647
,5.894308943089431
,10.108303249097473
,7.872696817420436
,29.50391644908616
,16.900000000000002
,17.539089055064583
,12.962962962962962
,27.555555555555557
,14.642507345739473
,20.967741935483872
,9.75609756097561
,8.4070796460177
,13.321492007104796
,11.208053691275168
,7.221542227662178
,9.432835820895523
,13.93643031784841
,8.19291109819872
,13.57202331390508
,23.61111111111111
,16.181606519208383
,3.8461538461538463
,21.08626198083067
,11.302982731554161
,15.891472868217054
,13.915857605177994
,16.745283018867923
,15.0
,5.432937181663837
,23.787528868360276
,23.877237851662404
,12.247372675828618
,13.186835443037975
,3.5683202785030463
,8.786610878661087
,15.789473684210526
,11.64021164021164
,32.84313725490196
,4.666666666666667
,13.88888888888889
,13.706793802145413
,9.361329833770778
,8.85057471264368
,0.7470651013874066
,20.759493670886076
,11.505376344086022
,31.20689655172414
,14.191960623461854
,8.957219251336898
,8.932038834951456
,22.142857142857142
,12.82051282051282
,24.042272126816382
,9.993131868131869
,10.128617363344052
,0.0
,5.656108597285068
,10.204081632653061
,6.097560975609756
,9.694989106753813
,5.46448087431694
,1.9047619047619049
,6.836616454229433
,20.819112627986346
,13.924050632911392
,11.76470588235294
,21.374045801526716
,9.090909090909092
,3.8910505836575875
,5.381165919282512
,27.78675282714055
,12.130801687763713
,21.20805369127517
,6.945863125638406
,24.729241877256317
,6.44216691068814
,2.8535980148883375
,14.337966349670811
,5.208333333333334
,5.202312138728324
,7.617896009673519
,10.96345514950166
,19.447186574531095
,20.159680638722556
,3.125
,3.9215686274509802
,4.8636698599852615
,3.634085213032581
,10.81081081081081
,5.64516129032258
,10.025062656641603
,14.925373134328357
,12.551610239471511
,10.552763819095476
,5.612552806276403
,9.511278195488721
,9.443929747097435
,0.9708737864077669
,18.69031377899045
,7.142857142857142
,1.1560693641618496
,5.072463768115942
,6.07976653696498
,8.938547486033519
,7.080745341614906
,27.05128205128205
,17.599660729431722
,25.498426023084996
,9.069212410501192
,7.383177570093458
,8.984375
,10.82850667338202
,9.94838104176443
,9.509202453987731
,9.62566844919786
,30.828220858895705
,11.526946107784433
,5.506353484790143
,19.839142091152816
,17.427701674277017
,7.968901846452867
,1.1627906976744187
,14.774951076320939
,14.395639628085924
,2.769230769230769
,4.794520547945205
,2.8495102404274264
,11.613216715257533
,12.359550561797752
,3.5532994923857872
,16.475247524752476
,1.1428571428571428
,1.7421602787456445
,11.589403973509933
,9.73365617433414
,23.010546500479386
,9.983361064891847
,11.01871101871102
,10.256410256410255
,3.466076696165192
,6.565656565656567
,14.462081128747794
,1.7509727626459144
,1.8691588785046727
,5.247524752475248
,0.0
,2.8625954198473282
,6.0109289617486334
,8.518518518518519
,5.4390330607891935
,16.488222698072803
,5.303030303030303
,17.23280861640431
,3.013392857142857
,7.7778944053742
,15.63095691955776
,9.401221193618278
,2.872670807453416
,16.530054644808743
,6.369426751592357
,7.884028484231943
,9.5679012345679
,4.220398593200469
,29.694323144104807
,24.20270860637833
,22.083333333333332
,11.316397228637413
,10.328185328185329
,7.906114885731934
,10.15299026425591
,17.20430107526882
,24.95446265938069
,7.648440120764843
,21.61339421613394
,42.87128712871287
,14.186046511627906
,12.694569353164994
,6.67779632721202
,5.922551252847381
,6.269592476489027
,10.924824229313142
,16.61490683229814
,7.5829383886255926
,11.66733952361728
,3.71900826446281
,2.3346303501945527
,15.24390243902439
,17.357222844344903
,7.528735632183908
,15.913370998116761
,9.373528026377768
,5.527638190954774
,7.112970711297072
,5.641025641025641
,4.615384615384616
,3.761755485893417
,10.67484662576687
,3.0832476875642345
,0.0
,0.904977375565611
,9.803921568627452
,5.611068408916219
,6.055045871559633
,2.7027027027027026
,0.7772020725388601
,0.0
,35.39823008849557
,2.941176470588235
,2.059496567505721
,1.1034963410384482
,2.7653517690117932
,5.826552807540482
,5.3669222343921135
,8.500477554918815
,6.369426751592357
,5.901639344262295
,5.88235294117647
,0.4577822990844354
,5.185185185185185
,0.24390243902439024
,3.3628318584070795
,2.380952380952381
,0.12406947890818859
,0.0
,18.383838383838384
,18.51851851851852
,4.531977975434138
,5.0
,1.3440860215053763
,28.57142857142857
,16.696588868940754
,14.054054054054054
,1.7137096774193548
,0.0
,0.5172413793103449
,13.859910581222056
,0.0
,8.307045215562566
,8.038976857490866
,0.315955766192733
,11.666666666666666
,1.694915254237288
,7.2727272727272725
,10.775862068965516
,12.206572769953052
,10.481927710843374
,1.9704433497536946
,8.188153310104529
,8.636363636363637
,17.723342939481267
,17.452830188679243
,1.0309278350515463
,6.678082191780822
,9.246575342465754
,1.6548463356973995
,3.7598204264870936
,5.402160864345738
,1.1194029850746268
,2.89193302891933
,0.6362672322375398
,0.0
,1.7218543046357615
,4.239766081871345
,2.491103202846975
,2.9916625796959293
,2.1148036253776437
,8.130081300813007
,2.3008849557522124
,4.450261780104712
,1.0262130507529281
,2.0556227327690446
,6.103142495198398
,1.824817518248175
,4.3671354552183566
,5.4945054945054945
,1.6172506738544474
,25.0
,0.8860759493670887
,2.4875621890547266
,0.12062726176115801
,1.921229586935639
,0.34207525655644244
,1.3201320132013201
,12.949640287769784
,1.7999999999999998
,4.616452620617841
,3.047775947281713
,3.9800995024875623
,11.888111888111888
,13.644214162348877
,7.579273008507348
,7.83289817232376
,0.0
,4.704595185995624
,1.680672268907563
,18.547341115434502
,5.880191106210952
,1.383399209486166
,0.23923444976076555
,4.615384615384616
,13.177041228779304
,0.22675736961451248
,14.374999999999998
,14.04303510758777
,6.22568093385214
,9.793814432989691
,18.501529051987767
,16.666666666666664
,4.898336414048059
,3.005008347245409
,2.366463826910074
,3.7735849056603774
,2.313624678663239
